##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	SRX5112343_SRR8297841.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	21589661
Total Bases	1 Gbp
Sequences flagged as poor quality	0
Sequence length	50
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	33	-0.10547409356503579
1105	34	-0.11903215270972112
1105	35	-0.07801541972611403
1105	36	-0.07157608935348492
1105	37	-0.13768087887354596
1105	38	-0.16377775683849904
1105	39	-0.18417263770166414
1105	40	-0.1756460806457767
1105	41	-0.16922859946394908
1105	42	-0.2052431409046207
1105	43	-0.20515303039267963
1105	44	-0.23877583124838964
1105	45	-0.2720097147211433
1105	46	-0.29398531237415426
1105	47	-0.19255947351361158
1105	48	-0.20591848594543904
1105	49	-0.19519311142432372
1105	50	-0.40620541509827035
1106	1	-0.001070847717372203
1106	2	-0.08992092085967585
1106	3	-0.05790127803606282
1106	4	-0.0660767066811303
1106	5	-0.03230827132752978
1106	6	-0.11246547259987238
1106	7	-0.015477609750334409
1106	8	-0.11505046120809226
1106	9	-0.37340861918420387
1106	10	-0.3655645290900509
1106	11	-0.5106823585252869
1106	12	-0.801179531354137
1106	13	-1.075631593706845
1106	14	-1.1946519357537326
1106	15	-1.3840029150885655
1106	16	-1.3479420339288488
1106	17	-1.0235334267429437
1106	18	-1.0864016198097346
1106	19	-0.6518782526411684
1106	20	-0.4724573429645531
1106	21	-0.26221622942961886
1106	22	-0.21164957390137573
1106	23	-0.1815652262563816
1106	24	-0.1716754140798784
1106	25	-0.1755791279216936
1106	26	-0.2552187203251819
1106	27	-0.21750385264523686
1106	28	-0.2547263476835937
1106	29	-0.271623297977186
1106	30	-0.2489274791866407
1106	31	-0.22139580578043194
1106	32	-0.2514365291694318
1106	33	-0.24920955891177954
1106	34	-0.235703237890327
1106	35	-0.262055917748377
1106	36	-0.28362620818579387
1106	37	-0.3298408912417585
1106	38	-0.3989341682971457
1106	39	-0.35653214942756506
1106	40	-0.3765803516768713
1106	41	-0.38733650969587075
1106	42	-0.4213652125776619
1106	43	-0.382964342570844
1106	44	-0.3790092500084654
1106	45	-0.37059937354500505
1106	46	-0.3376544468506921
1106	47	-0.32298194324889096
1106	48	-0.3647223591304538
1106	49	-0.4243826286603962
1106	50	-0.6649765740899767
1107	1	0.042308483175524714
1107	2	-0.019228371986336867
1107	3	0.0498367278459213
1107	4	0.03299893691261957
1107	5	0.02936365903156002
1107	6	-0.014209446876904508
1107	7	-0.02932558287543685
1107	8	0.051369813197020164
1107	9	-0.10756627126080787
1107	10	-0.12377010460152604
1107	11	-0.2187150847345194
1107	12	-0.5711118154013448
1107	13	-0.7539048281808647
1107	14	-0.9076602571215844
1107	15	-1.0103274773251698
1107	16	-0.9128659336553824
1107	17	-0.635526302829291
1107	18	-0.6810504382815026
1107	19	-0.3653124773383283
1107	20	-0.1994845011599793
1107	21	-0.07776619016728858
1107	22	-0.023309550307409665
1107	23	0.01878819073930771
1107	24	0.01087775972224847
1107	25	0.030424798739822734
1107	26	-8.821736967945526E-4
1107	27	0.024048952103811416
1107	28	-0.014103950025820211
1107	29	-0.04324398421430686
1107	30	-0.03565136950484771
1107	31	-0.05048047030564362
1107	32	-0.05529535086724735
1107	33	-0.011461928429874035
1107	34	-0.04586078810919503
1107	35	-0.07477496580555965
1107	36	-0.11174068773942025
1107	37	-0.1152815537294245
1107	38	-0.06817862690899545
1107	39	-0.10295133311166893
1107	40	-0.05678099739952103
1107	41	-0.09456769102775553
1107	42	-0.06892985756279302
1107	43	-0.02411416609706407
1107	44	-0.12605493942535162
1107	45	-0.048117441844162556
1107	46	-0.030763331806042515
1107	47	-0.01713535992833215
1107	48	0.013691871869895067
1107	49	-0.0678522973431015
1107	50	-0.2032247643117202
1108	1	0.05518903614171933
1108	2	-0.0056671086036246265
1108	3	0.07389751703968983
1108	4	0.06814678405044816
1108	5	0.048289282789376387
1108	6	-0.0012286965020322782
1108	7	-3.4877691121693033E-4
1108	8	0.09429611735168208
1108	9	-0.061723930653201364
1108	10	-0.07215172348580268
1108	11	-0.1871568809185149
1108	12	-0.3629057851189543
1108	13	-0.5588710546108899
1108	14	-0.6137580654226653
1108	15	-0.7790675766802835
1108	16	-0.6613663614843261
1108	17	-0.4479692000752351
1108	18	-0.5011176853598727
1108	19	-0.20804052377010862
1108	20	-0.1591656934599328
1108	21	-0.051926137167349395
1108	22	-0.02444266866737621
1108	23	0.020304285593304883
1108	24	-0.005185556453064066
1108	25	0.0408093652707322
1108	26	0.027064979671671097
1108	27	0.005380961596372913
1108	28	-0.06645915837830074
1108	29	-0.09596747955146157
1108	30	-0.08068002224914039
1108	31	-0.07203458759180137
1108	32	-0.1457928712828931
1108	33	-0.10492220710410294
1108	34	-0.11259642310774609
1108	35	-0.09374676865314768
1108	36	-0.09320321436687351
1108	37	-0.14160699973693625
1108	38	-0.14764302327701273
1108	39	-0.17185125867035111
1108	40	-0.1380916407715631
1108	41	-0.14416250177646361
1108	42	-0.15720247208657412
1108	43	-0.13954955278259717
1108	44	-0.16424721752897398
1108	45	-0.1319945764722874
1108	46	-0.15056094799535913
1108	47	-0.1314884023379861
1108	48	-0.09754856240120802
1108	49	-0.08458764048111789
1108	50	-0.2367662327966471
1109	1	0.0767408778521883
1109	2	0.027652586315539907
1109	3	0.09130747727846966
1109	4	0.003577285839178046
1109	5	0.07730605803880053
1109	6	0.11418061328929952
1109	7	0.1333381060816805
1109	8	0.1514227133084205
1109	9	0.08480928937638765
1109	10	0.0484496256680913
1109	11	-0.07246516153413296
1109	12	-0.19665613919317337
1109	13	-0.2549557806361378
1109	14	-0.38699267761960954
1109	15	-0.5546532416578884
1109	16	-0.2967034925914547
1109	17	-0.23582681503133074
1109	18	-0.23986809188952662
1109	19	-0.1224043966600874
1109	20	-0.017202915839526156
1109	21	0.06685815557597152
1109	22	0.06476200196492243
1109	23	0.02479709395259988
1109	24	0.05139445382820185
1109	25	0.05008033957805935
1109	26	0.0721142353289892
1109	27	0.04400862239852188
1109	28	0.049547618864430376
1109	29	0.03568308329540315
1109	30	0.03785877903916912
1109	31	-0.00287628756767333
1109	32	0.019618536726000002
1109	33	0.04791091116193513
1109	34	0.002216468340968447
1109	35	-0.0011692132864311588
1109	36	-0.0447926141717403
1109	37	-0.07882570744473583
1109	38	-0.10335017505158106
1109	39	-0.12188220737942146
1109	40	-0.0713740923289663
1109	41	-0.040461770547643994
1109	42	-0.08536684645055459
1109	43	-0.07448435067178849
1109	44	-0.046509410795792405
1109	45	-0.035077382628458054
1109	46	-0.07507704656961778
1109	47	-0.05654793926136392
1109	48	-0.10513519255889037
1109	49	-0.0834666677474516
1109	50	-0.21613393493367994
1110	1	0.09570171735017396
1110	2	0.008362717895103344
1110	3	0.08145903423623935
1110	4	0.09656353986795096
1110	5	0.08785541831593946
1110	6	0.08310010893986686
1110	7	0.12549488591541547
1110	8	0.12419211517466522
1110	9	-0.08960234749174134
1110	10	-0.02344567255192942
1110	11	-0.07797709542932552
1110	12	-0.2974213647947934
1110	13	-0.3095795005280806
1110	14	-0.4468011805230674
1110	15	-0.399734068089046
1110	16	-0.2910801990952976
1110	17	-0.20992558876456258
1110	18	-0.36501108603169996
1110	19	-0.21974127597742665
1110	20	-0.12723929965927994
1110	21	-0.028570468596349485
1110	22	-0.017636619516053997
1110	23	0.09313261016858121
1110	24	0.05136991977752814
1110	25	0.04823192329885018
1110	26	0.09056864065456693
1110	27	0.01268928512022427
1110	28	-0.02485057672208768
1110	29	-0.08750605638043396
1110	30	-0.028503707047626392
1110	31	-0.10531023160296371
1110	32	-0.10867320537554548
1110	33	-0.013979218402305094
1110	34	-0.08634974045058641
1110	35	-0.06205592254485737
1110	36	-0.06964653302743073
1110	37	-0.10088423692803872
1110	38	-0.10176206960051815
1110	39	-0.10020062572987598
1110	40	-0.13373882774319412
1110	41	-0.1034273376129704
1110	42	-0.10659523651974467
1110	43	-0.1312855601133336
1110	44	-0.12126665114622881
1110	45	-0.15605689592487693
1110	46	-0.13741604282615327
1110	47	-0.12259333759011071
1110	48	-0.11543121427503422
1110	49	-0.14910116507533644
1110	50	-0.3026182451923205
1111	1	0.12209780464676356
1111	2	0.05547910359890551
1111	3	0.13868947199712522
1111	4	0.11915993108033973
1111	5	0.1354094705351443
1111	6	0.17000527258959153
1111	7	4.379119117103869E-4
1111	8	0.06921672730907602
1111	9	-0.02840916719794251
1111	10	0.03728497819319898
1111	11	0.056993052748602224
1111	12	-0.15556116950988752
1111	13	-0.24160011107525037
1111	14	-0.4164038084549446
1111	15	-0.30300489841847167
1111	16	-0.2462890212012283
1111	17	-0.16432145471361537
1111	18	-0.17011168891186657
1111	19	-0.055282473887444894
1111	20	-0.03806034053656049
1111	21	0.08288410475142882
1111	22	0.03894669882232904
1111	23	0.09598021389998479
1111	24	0.09498326440267135
1111	25	0.07455516069807544
1111	26	0.0963865148222709
1111	27	0.1015234889470733
1111	28	0.05444662729673411
1111	29	-0.005362284589928379
1111	30	-0.021031049805507962
1111	31	-0.013346075869755225
1111	32	-0.016878947036346403
1111	33	-0.007999023713864517
1111	34	-1.583076771609626E-4
1111	35	-0.0017163806217439515
1111	36	-0.0038262802357138526
1111	37	-0.08512329698923082
1111	38	-0.010251928885729455
1111	39	-0.04129641734087386
1111	40	-0.06154699165627875
1111	41	-0.06235324368677908
1111	42	-0.07960589970607401
1111	43	-0.052036887404590004
1111	44	-0.06185174486247291
1111	45	-0.07617614411393703
1111	46	-0.030748760330581604
1111	47	-0.09909610000317315
1111	48	-0.05093782171686456
1111	49	-0.11345575717928114
1111	50	-0.07367256877247286
1112	1	0.06250729582552594
1112	2	0.10743443473170089
1112	3	0.08541980057489695
1112	4	0.0802155740075321
1112	5	0.06811725548848813
1112	6	0.14887022069362388
1112	7	0.22754045700713732
1112	8	0.0986085898024811
1112	9	0.08490237819242452
1112	10	0.09377033764896936
1112	11	0.026581714878943785
1112	12	-0.17124022533608496
1112	13	-0.2724046732023524
1112	14	-0.395959562541627
1112	15	-0.28205533473292377
1112	16	-0.14970551759643058
1112	17	-0.03259256085722484
1112	18	-0.029940929899744617
1112	19	0.09307931403046865
1112	20	0.10374250346082192
1112	21	0.2093163344830984
1112	22	0.13287026183095207
1112	23	0.14785935383690685
1112	24	0.08340543092913322
1112	25	0.04675782039107901
1112	26	0.003863622233907904
1112	27	-0.01083742612177474
1112	28	-0.041383427978637144
1112	29	-0.07347776595820932
1112	30	-0.08516549717558064
1112	31	-0.07295239260821518
1112	32	-0.09513451049474497
1112	33	-0.0671032565388856
1112	34	-0.09109330887956446
1112	35	-0.0979565688810311
1112	36	-0.0928985602378205
1112	37	-0.15861696908181955
1112	38	-0.1513700695348561
1112	39	-0.218637605278019
1112	40	-0.18093607521790744
1112	41	-0.13294775673313808
1112	42	-0.13408430785911207
1112	43	-0.16475503360446453
1112	44	-0.15972353627132208
1112	45	-0.18710076627895234
1112	46	-0.23080041200515922
1112	47	-0.24554921627441928
1112	48	-0.17042034619225177
1112	49	-0.25501160478656715
1112	50	-0.2700805029399618
1113	1	0.07731135164178227
1113	2	0.08795390997556751
1113	3	0.0047881622392083045
1113	4	0.025594199208477164
1113	5	-0.010985428993215862
1113	6	-0.006210068039685268
1113	7	0.13807171558452325
1113	8	0.041988319418948095
1113	9	0.015605066320780736
1113	10	0.04626762714040922
1113	11	0.021906084059644115
1113	12	-0.1349080464872685
1113	13	-0.19643085608205268
1113	14	-0.19106337066244095
1113	15	-0.11988446149961618
1113	16	-0.01715304268787321
1113	17	-0.0454046736385223
1113	18	0.016572114252319636
1113	19	0.16994761121726043
1113	20	0.040950322269040385
1113	21	0.09048379632904613
1113	22	0.10534339617365873
1113	23	0.07353782817560273
1113	24	0.00863746392498399
1113	25	-0.03433288978298776
1113	26	-0.038976407060260954
1113	27	-0.04562675885529899
1113	28	-0.046429658480789726
1113	29	-0.0823456759369634
1113	30	-0.0691527669418619
1113	31	-0.15660193260720234
1113	32	-0.1339546383754069
1113	33	-0.14691387598553973
1113	34	-0.1553619247586866
1113	35	-0.10226330376806914
1113	36	-0.17193808673996358
1113	37	-0.17878269317735374
1113	38	-0.2400128403713353
1113	39	-0.2838489655986933
1113	40	-0.23716043724450486
1113	41	-0.20995911395111477
1113	42	-0.21938986042577113
1113	43	-0.1523148684680109
1113	44	-0.20028522737388954
1113	45	-0.2663774038798721
1113	46	-0.26085382792413725
1113	47	-0.161443074783719
1113	48	-0.25651987587987435
1113	49	-0.24522880091151933
1113	50	-0.2755133692877294
1114	1	0.08273313863851683
1114	2	0.14812181308558792
1114	3	0.12751767469737274
1114	4	0.08878720494394798
1114	5	0.08208974682338521
1114	6	0.155724066338216
1114	7	0.177328118075053
1114	8	0.10736562236046154
1114	9	0.13253777925198307
1114	10	0.12554419732717292
1114	11	0.24512089466065135
1114	12	0.163117626306871
1114	13	0.22327966723096893
1114	14	0.19686477103981304
1114	15	0.2846756392016587
1114	16	0.367585084275035
1114	17	0.2729251196109743
1114	18	0.31080275749888386
1114	19	0.2667788042875969
1114	20	0.09863813005450339
1114	21	0.12711681187752788
1114	22	0.07940688629239645
1114	23	0.12064271918673342
1114	24	0.04823119225167005
1114	25	0.05242970492884069
1114	26	0.02682537186246492
1114	27	0.013226637010610887
1114	28	-0.013171203668832732
1114	29	-0.07850426290335832
1114	30	-0.0923835365491783
1114	31	-0.07022992890259872
1114	32	-0.09988574188200516
1114	33	-0.09245599028107421
1114	34	-0.0851181485701602
